return_id,order_id,product_id,return_reason,return_datetime,refund_amount
R00001494,O00022536,P00682,Not as described,2025-05-14 07:54:32,69144.03
R00001495,O00022571,P00485,Not as described,2025-02-13 19:58:59,15054.43
R00001496,O00022577,P00368,Not as described,2024-11-04 17:59:29,139902.01
R00001497,O00022584,P00192,Not as described,2024-10-21 16:12:55,61.88
R00001498,O00022607,P00321,Buyer remorse,2024-11-15 20:36:56,1676.43
R00001499,O00022638,P00388,Wrong item,2025-03-10 02:53:34,2200.44
R00001500,O00022650,P00349,Not as described,2025-05-24 02:52:56,1472.61
R00001501,O00022721,P00271,Wrong item,2024-09-21 11:25:46,402.0
R00001502,O00022756,P00024,Buyer remorse,2025-05-05 08:36:01,27955.01
R00001503,O00022761,P00653,Not as described,2025-08-20 03:36:11,4284.78
R00001504,O00022769,P00297,Wrong item,2025-04-25 23:04:46,192318.92
R00001505,O00022789,P00150,Not as described,2025-04-27 02:36:14,2216.97
R00001506,O00022792,P00543,Not as described,2024-11-25 16:09:02,1296.78
R00001507,O00022803,P00593,Damaged,2025-03-31 12:43:08,1340.4
R00001508,O00022807,P00153,Damaged,2025-01-20 19:32:29,2693.89
R00001509,O00022816,P00628,Wrong item,2025-04-04 10:56:26,32656.79
R00001510,O00022821,P00549,Damaged,2025-04-20 03:06:12,114.0
R00001511,O00022822,P00478,Buyer remorse,2024-09-20 09:54:49,209322.18
R00001512,O00022826,P00639,Not as described,2024-12-16 11:22:16,132271.03
R00001513,O00022853,P00580,Wrong item,2025-02-20 10:34:13,5533.83
R00001514,O00022857,P00327,Wrong item,2025-07-24 02:03:58,1212.51
R00001515,O00022898,P00162,Buyer remorse,2025-06-30 23:07:17,2439.73
R00001516,O00022927,P00619,Not as described,2024-10-15 15:42:20,2649.65
R00001517,O00022931,P00164,Wrong item,2025-07-05 15:25:19,836806.16
R00001518,O00022935,P00721,Buyer remorse,2024-11-28 22:35:57,160.28
R00001519,O00022974,P00771,Buyer remorse,2025-02-06 07:46:11,151792.33
R00001520,O00022983,P00569,Wrong item,2025-08-16 11:32:17,58558.11
R00001521,O00022988,P00183,Buyer remorse,2025-04-30 09:50:29,8276.62
R00001522,O00022990,P00547,Buyer remorse,2025-06-05 16:55:41,12695.08
R00001523,O00023011,P00739,Wrong item,2024-10-09 09:26:49,262412.55
R00001524,O00023018,P00796,Wrong item,2024-09-29 23:54:28,131577.68
R00001525,O00023029,P00672,Not as described,2025-04-22 23:25:52,659.34
R00001526,O00023032,P00508,Wrong item,2025-05-18 21:15:28,1004.43
R00001527,O00023082,P00001,Not as described,2025-08-05 19:00:00,3332.78
R00001528,O00023096,P00416,Not as described,2025-08-03 00:12:16,360354.75
R00001529,O00023097,P00181,Not as described,2024-10-16 14:16:12,1922.07
R00001530,O00023114,P00090,Buyer remorse,2025-05-17 06:38:47,1530.17
R00001531,O00023122,P00508,Wrong item,2024-11-09 18:36:13,2423.92
R00001532,O00023128,P00491,Wrong item,2025-07-08 18:54:25,112044.56
R00001533,O00023139,P00193,Not as described,2025-05-11 09:50:34,445986.09
R00001534,O00023171,P00746,Not as described,2024-10-30 00:36:04,136592.1
R00001535,O00023192,P00120,Damaged,2025-05-30 07:18:47,423733.29
R00001536,O00023209,P00250,Wrong item,2025-03-21 17:27:19,634.39
R00001537,O00023222,P00688,Wrong item,2025-07-26 17:41:59,1370.5
R00001538,O00023225,P00006,Buyer remorse,2024-12-01 07:03:36,133865.49
R00001539,O00023226,P00697,Damaged,2025-07-12 21:47:56,2296.45
R00001540,O00023229,P00590,Damaged,2025-01-06 16:33:34,807.14
R00001541,O00023234,P00499,Wrong item,2025-03-04 06:28:05,224131.48
R00001542,O00023238,P00445,Not as described,2025-04-07 15:40:20,357151.51
R00001543,O00023239,P00546,Damaged,2025-02-18 02:22:11,835.13
R00001544,O00023255,P00700,Buyer remorse,2025-08-14 16:05:33,44.75
R00001545,O00023278,P00448,Not as described,2025-07-28 20:51:52,47.66
R00001546,O00023292,P00600,Buyer remorse,2025-02-02 03:54:07,516658.96
R00001547,O00023305,P00711,Wrong item,2025-03-26 09:42:03,2765.72
R00001548,O00023306,P00518,Damaged,2025-07-31 03:13:38,2544.68
R00001549,O00023325,P00637,Buyer remorse,2025-01-11 16:28:26,2388.57
R00001550,O00023345,P00641,Damaged,2024-12-21 12:50:32,2575.21
R00001551,O00023408,P00669,Buyer remorse,2024-10-20 05:23:26,427.68
R00001552,O00023410,P00473,Wrong item,2025-05-04 20:52:31,1248.77
R00001553,O00023444,P00696,Damaged,2025-01-23 07:42:06,2967.41
R00001554,O00023470,P00303,Damaged,2024-12-09 23:03:19,2666.66
R00001555,O00023483,P00475,Buyer remorse,2025-04-05 04:11:04,1659.41
R00001556,O00023493,P00513,Wrong item,2025-04-19 19:00:06,395106.6
R00001557,O00023507,P00313,Buyer remorse,2025-06-23 11:46:01,542.0
R00001558,O00023515,P00749,Damaged,2024-10-14 10:08:57,7367.47
R00001559,O00023546,P00445,Not as described,2025-01-16 10:53:25,311643.34
R00001560,O00023561,P00080,Damaged,2024-12-27 13:42:09,4106.32
R00001561,O00023593,P00454,Damaged,2025-04-27 02:09:10,934.21
R00001562,O00023611,P00342,Wrong item,2025-05-22 16:26:55,826.01
R00001563,O00023612,P00060,Damaged,2024-10-21 20:11:30,644.74
R00001564,O00023621,P00247,Buyer remorse,2025-08-08 11:19:55,247.35
R00001565,O00023639,P00714,Wrong item,2024-12-06 22:43:51,109901.06
R00001566,O00023643,P00743,Wrong item,2025-06-13 04:48:15,117934.82
R00001567,O00023666,P00536,Damaged,2024-12-14 19:29:40,184475.94
R00001568,O00023688,P00490,Buyer remorse,2024-11-26 04:20:34,571.57
R00001569,O00023700,P00600,Buyer remorse,2024-11-06 21:52:19,1657.39
R00001570,O00023701,P00663,Not as described,2024-12-13 22:45:06,646.05
R00001571,O00023702,P00167,Not as described,2025-08-27 13:02:02,680.89
R00001572,O00023709,P00277,Buyer remorse,2025-02-08 21:01:55,2068.05
R00001573,O00023720,P00534,Buyer remorse,2024-11-19 03:48:04,5235.92
R00001574,O00023724,P00363,Not as described,2025-07-18 11:48:53,1717.47
R00001575,O00023764,P00601,Buyer remorse,2024-10-17 04:32:37,3392.36
R00001576,O00023775,P00282,Damaged,2024-12-08 20:52:53,2300.74
R00001577,O00023785,P00421,Not as described,2024-11-10 03:54:36,2715.52
R00001578,O00023787,P00302,Not as described,2024-09-30 15:14:11,46572.35
R00001579,O00023793,P00424,Damaged,2025-04-17 13:01:53,3227.83
R00001580,O00023795,P00733,Not as described,2024-11-23 10:32:55,96743.8
R00001581,O00023797,P00638,Buyer remorse,2025-03-06 05:44:20,3966.47
R00001582,O00023811,P00325,Damaged,2025-08-12 15:23:51,50136.45
R00001583,O00023822,P00309,Damaged,2024-11-10 06:54:49,82842.05
R00001584,O00023824,P00770,Damaged,2024-09-13 04:22:55,1399.82
R00001585,O00023839,P00211,Buyer remorse,2025-02-27 17:19:02,2828.84
R00001586,O00023841,P00361,Damaged,2024-11-19 17:04:35,436.67
R00001587,O00023868,P00476,Not as described,2024-12-09 05:06:55,41811.37
R00001588,O00023877,P00159,Buyer remorse,2025-02-06 07:23:38,612.17
R00001589,O00023882,P00517,Damaged,2025-04-06 20:27:23,1945.97
R00001590,O00023896,P00357,Buyer remorse,2025-05-20 04:55:04,175425.89
R00001591,O00023915,P00426,Damaged,2025-05-01 22:25:58,650146.78
R00001592,O00023924,P00490,Wrong item,2025-08-21 21:44:53,180.89
R00001593,O00023930,P00521,Damaged,2025-04-03 12:49:47,10417.59
R00001594,O00023938,P00531,Damaged,2024-09-24 09:57:13,2510.62
R00001595,O00023967,P00421,Buyer remorse,2024-11-12 13:45:19,842.46
R00001596,O00023970,P00060,Wrong item,2025-05-31 14:32:05,127256.37
R00001597,O00023972,P00578,Wrong item,2025-07-21 21:23:00,365.61
R00001598,O00023979,P00456,Buyer remorse,2025-07-22 19:00:07,1370.04
R00001599,O00023981,P00561,Buyer remorse,2025-05-17 19:32:42,1511.2
R00001600,O00023983,P00771,Damaged,2025-08-16 06:27:06,241171.08
R00001601,O00023985,P00635,Not as described,2025-02-06 13:15:39,1027.3
R00001602,O00023990,P00097,Wrong item,2024-11-23 17:31:43,165481.45
R00001603,O00024028,P00574,Not as described,2024-10-02 16:46:42,4703.04
R00001604,O00024039,P00313,Wrong item,2025-08-06 11:50:04,723.83
R00001605,O00024045,P00539,Not as described,2025-07-22 02:45:38,2986.32
R00001606,O00024059,P00595,Not as described,2025-07-05 12:29:22,462.9
R00001607,O00024076,P00084,Buyer remorse,2024-09-13 18:23:30,969.68
R00001608,O00024077,P00624,Wrong item,2025-07-22 23:21:21,88379.02
R00001609,O00024086,P00147,Wrong item,2025-07-31 18:22:17,63801.12
R00001610,O00024164,P00675,Damaged,2025-08-04 20:35:50,1081.2
R00001611,O00024183,P00613,Not as described,2024-11-01 16:09:06,2249.14
R00001612,O00024202,P00415,Wrong item,2025-05-17 08:13:54,1703.22
R00001613,O00024207,P00528,Not as described,2024-12-24 22:10:45,202048.6
R00001614,O00024209,P00331,Buyer remorse,2025-08-09 15:59:20,2771.48
R00001615,O00024252,P00119,Buyer remorse,2025-05-01 13:55:18,1251.45
R00001616,O00024256,P00685,Buyer remorse,2024-11-30 21:48:21,512463.0
R00001617,O00024261,P00730,Damaged,2024-11-17 23:58:51,462.52
R00001618,O00024275,P00666,Damaged,2024-12-14 00:44:59,868.05
R00001619,O00024317,P00116,Not as described,2025-05-22 11:17:52,6192.15
R00001620,O00024328,P00617,Not as described,2025-01-02 16:56:28,2489.74
R00001621,O00024332,P00356,Wrong item,2024-09-25 10:48:59,2091.21
R00001622,O00024365,P00654,Not as described,2025-07-20 01:30:26,1769.06
R00001623,O00024372,P00582,Wrong item,2025-06-08 18:19:57,92685.59
R00001624,O00024378,P00065,Buyer remorse,2025-07-25 06:03:32,187553.85
R00001625,O00024392,P00150,Not as described,2025-04-06 03:45:09,148412.5
R00001626,O00024397,P00297,Not as described,2025-02-11 22:58:22,936.58
R00001627,O00024408,P00599,Wrong item,2025-07-08 17:18:36,2923.49
R00001628,O00024463,P00769,Damaged,2025-08-14 13:19:27,1662.65
R00001629,O00024473,P00237,Not as described,2025-01-29 20:13:45,2416.64
R00001630,O00024496,P00008,Damaged,2025-05-10 23:04:39,1309.0
R00001631,O00024503,P00342,Not as described,2025-07-11 08:30:36,1858.74
R00001632,O00024531,P00642,Buyer remorse,2024-09-30 02:57:02,2456.44
R00001633,O00024533,P00180,Not as described,2024-11-19 21:46:58,5595.15
R00001634,O00024534,P00480,Damaged,2025-02-25 03:16:04,5400.44
R00001635,O00024541,P00509,Wrong item,2024-12-10 23:55:01,6576.27
R00001636,O00024553,P00463,Buyer remorse,2024-10-27 06:52:45,2810.64
R00001637,O00024574,P00444,Not as described,2025-07-30 16:31:27,5437.65
R00001638,O00024603,P00589,Not as described,2025-05-02 21:37:03,82096.89
R00001639,O00024616,P00350,Not as described,2025-03-24 21:12:23,549.41
R00001640,O00024621,P00421,Wrong item,2024-12-16 05:13:36,462437.03
R00001641,O00024647,P00312,Damaged,2025-03-07 14:45:24,1834.95
R00001642,O00024655,P00459,Not as described,2024-09-03 17:54:00,442.74
R00001643,O00024660,P00024,Buyer remorse,2024-10-10 00:39:40,590.64
R00001644,O00024669,P00194,Not as described,2024-11-14 08:30:42,52078.93
R00001645,O00024676,P00428,Damaged,2025-07-17 00:53:07,1163.18
R00001646,O00024684,P00143,Buyer remorse,2025-06-15 11:50:55,185027.23
R00001647,O00024706,P00442,Buyer remorse,2024-12-07 21:07:51,4298.41
R00001648,O00024721,P00486,Buyer remorse,2024-12-05 02:31:07,4241.7
R00001649,O00024738,P00696,Damaged,2025-04-04 09:41:15,819.7
R00001650,O00024756,P00144,Wrong item,2025-02-21 19:07:02,6.4
R00001651,O00024767,P00752,Wrong item,2025-05-17 00:41:11,380.52
R00001652,O00024776,P00437,Damaged,2025-03-14 10:19:25,537.35
R00001653,O00024784,P00356,Wrong item,2025-04-02 05:29:42,1102.65
R00001654,O00024795,P00408,Not as described,2024-12-04 15:15:39,767.71
R00001655,O00024804,P00405,Buyer remorse,2024-09-01 15:29:20,3701.39
R00001656,O00024816,P00621,Damaged,2024-10-09 04:57:45,102.48
R00001657,O00024837,P00385,Buyer remorse,2024-10-14 16:30:31,3567.91
R00001658,O00024858,P00741,Wrong item,2024-10-31 07:37:27,216.54
R00001659,O00024862,P00077,Wrong item,2024-12-22 02:32:18,631.04
R00001660,O00024869,P00092,Damaged,2024-11-23 01:07:48,343.71
R00001661,O00024872,P00078,Damaged,2025-08-05 19:23:33,530.99
R00001662,O00024882,P00693,Not as described,2025-02-25 16:24:59,490.49
R00001663,O00024913,P00395,Buyer remorse,2025-04-21 02:08:42,129498.13
R00001664,O00024916,P00070,Wrong item,2025-06-15 05:14:25,933.29
R00001665,O00024937,P00066,Not as described,2025-03-05 01:04:36,4128.95
R00001666,O00024938,P00508,Damaged,2024-08-19 18:41:52,2182.35
R00001667,O00024963,P00703,Damaged,2025-03-07 09:15:14,2835.37
R00001668,O00024969,P00319,Wrong item,2025-06-04 14:08:46,754.83
R00001669,O00024970,P00604,Not as described,2025-02-03 17:56:22,738.55
R00001670,O00024977,P00587,Not as described,2024-10-14 01:28:52,2525.36
R00001671,O00024984,P00656,Buyer remorse,2025-06-17 13:32:21,478.78
R00001672,O00024999,P00516,Buyer remorse,2024-12-10 16:05:07,1618.46
R00001673,O00025024,P00674,Damaged,2025-06-06 21:29:54,219049.65
R00001674,O00025042,P00790,Wrong item,2024-10-16 07:26:19,2654.56
R00001675,O00025057,P00387,Buyer remorse,2025-02-20 23:55:08,2905.5
R00001676,O00025078,P00742,Buyer remorse,2024-12-01 16:33:44,1201.68
R00001677,O00025086,P00087,Damaged,2024-10-01 12:26:38,1675.23
R00001678,O00025101,P00341,Wrong item,2025-08-09 09:13:57,76897.27
R00001679,O00025105,P00428,Buyer remorse,2024-09-09 21:02:25,89259.67
R00001680,O00025122,P00491,Not as described,2024-10-05 13:09:49,737.92
R00001681,O00025125,P00526,Damaged,2025-02-28 16:20:19,57886.91
R00001682,O00025142,P00300,Not as described,2025-01-07 10:05:32,86.82
R00001683,O00025147,P00114,Buyer remorse,2024-10-23 02:14:04,2478.12
R00001684,O00025150,P00201,Wrong item,2024-09-14 11:49:15,67.45
R00001685,O00025211,P00629,Wrong item,2024-09-27 10:57:09,2081.36
R00001686,O00025216,P00233,Damaged,2024-08-18 17:11:34,6148.76
R00001687,O00025219,P00251,Not as described,2024-10-03 01:55:24,1681.83
R00001688,O00025229,P00794,Wrong item,2025-03-06 17:20:35,1941.5
R00001689,O00025263,P00251,Buyer remorse,2024-12-23 14:15:51,1253.82
R00001690,O00025268,P00173,Buyer remorse,2025-07-07 14:03:32,108187.73
R00001691,O00025283,P00732,Wrong item,2025-02-12 14:32:14,955.89
R00001692,O00025295,P00319,Buyer remorse,2025-07-16 19:40:06,2519.74
R00001693,O00025312,P00412,Damaged,2025-02-21 07:11:57,67.33
R00001694,O00025338,P00292,Not as described,2024-09-03 16:54:12,325187.96
R00001695,O00025343,P00787,Wrong item,2025-05-06 04:13:36,204.16
R00001696,O00025371,P00237,Wrong item,2024-12-30 08:41:42,312055.1
R00001697,O00025412,P00065,Not as described,2025-03-27 14:58:47,442.67
R00001698,O00025414,P00195,Buyer remorse,2025-05-01 05:09:09,2534.19
R00001699,O00025431,P00313,Not as described,2025-07-04 05:47:31,134581.42
R00001700,O00025453,P00144,Buyer remorse,2024-11-21 20:45:03,12.22
R00001701,O00025477,P00536,Damaged,2024-11-09 17:05:30,2280.89
R00001702,O00025489,P00145,Damaged,2025-08-07 13:20:08,5416.16
R00001703,O00025506,P00064,Not as described,2024-11-26 15:30:13,3029.15
R00001704,O00025507,P00797,Wrong item,2025-04-28 06:59:03,501.43
R00001705,O00025525,P00595,Damaged,2024-12-23 06:00:43,7.95
R00001706,O00025537,P00367,Buyer remorse,2025-01-28 16:53:16,33214.06
R00001707,O00025551,P00222,Wrong item,2024-11-28 19:20:24,202408.61
R00001708,O00025594,P00541,Not as described,2025-05-26 03:54:07,210540.38
R00001709,O00025608,P00001,Damaged,2024-08-22 00:22:16,2878.24
R00001710,O00025621,P00513,Damaged,2025-02-07 18:55:44,1336.76
R00001711,O00025625,P00665,Wrong item,2024-11-24 06:49:53,200730.91
R00001712,O00025632,P00321,Wrong item,2025-08-12 04:30:20,71944.5
R00001713,O00025644,P00005,Damaged,2024-08-31 10:59:23,7001.07
R00001714,O00025658,P00646,Damaged,2025-04-30 21:54:18,3026.43
R00001715,O00025663,P00653,Damaged,2025-03-24 11:20:12,3344.93
R00001716,O00025675,P00004,Not as described,2025-08-06 10:14:59,97.31
R00001717,O00025687,P00726,Damaged,2025-02-07 19:15:04,4943.23
R00001718,O00025688,P00041,Buyer remorse,2025-05-04 20:58:24,668.26
R00001719,O00025693,P00660,Not as described,2025-04-14 21:33:36,198644.85
R00001720,O00025712,P00521,Damaged,2024-09-20 01:00:43,747.82
R00001721,O00025721,P00054,Not as described,2025-05-10 04:23:19,8724.76
R00001722,O00025726,P00239,Damaged,2024-08-24 19:08:47,294.87
R00001723,O00025758,P00691,Buyer remorse,2024-12-29 20:18:36,471.88
R00001724,O00025760,P00551,Buyer remorse,2024-09-12 18:36:16,68647.18
R00001725,O00025787,P00384,Not as described,2024-10-09 04:03:56,295.06
R00001726,O00025805,P00407,Wrong item,2024-10-03 21:45:13,1341.87
R00001727,O00025811,P00137,Damaged,2024-12-31 14:42:20,83264.8
R00001728,O00025818,P00298,Not as described,2024-11-03 16:06:52,473.89
R00001729,O00025821,P00507,Not as described,2025-02-27 02:26:06,326390.61
R00001730,O00025824,P00240,Buyer remorse,2024-12-05 19:23:13,126489.32
R00001731,O00025828,P00530,Damaged,2025-04-20 13:46:01,72.67
R00001732,O00025833,P00526,Not as described,2024-12-26 16:26:11,806.5
R00001733,O00025846,P00709,Wrong item,2024-10-18 03:05:33,7964.59
R00001734,O00025847,P00204,Buyer remorse,2025-08-11 03:05:44,110446.78
R00001735,O00025854,P00001,Wrong item,2024-11-08 03:14:18,1668.31
R00001736,O00025856,P00458,Buyer remorse,2025-05-12 16:47:50,816.15
R00001737,O00025897,P00279,Buyer remorse,2024-10-14 05:24:04,83.98
R00001738,O00025921,P00651,Wrong item,2024-10-22 02:00:11,10103.97
R00001739,O00025956,P00514,Damaged,2025-07-08 12:22:15,1817.4
R00001740,O00025965,P00639,Not as described,2024-10-27 05:07:44,397257.22
R00001741,O00025975,P00558,Buyer remorse,2024-10-26 13:11:14,1031.48
R00001742,O00025978,P00351,Wrong item,2025-01-06 20:08:09,4026.99
R00001743,O00026001,P00584,Wrong item,2025-05-15 23:06:05,732.16
R00001744,O00026072,P00370,Not as described,2025-06-12 05:02:06,2067.83
R00001745,O00026079,P00439,Wrong item,2025-04-18 22:55:40,1998.92
R00001746,O00026107,P00396,Wrong item,2024-08-29 17:27:32,2956.3
R00001747,O00026117,P00509,Wrong item,2025-08-02 16:50:02,256375.22
R00001748,O00026120,P00339,Not as described,2024-10-29 22:24:34,3816.9
R00001749,O00026160,P00531,Wrong item,2024-12-22 03:04:13,907.55
R00001750,O00026170,P00513,Wrong item,2025-04-16 21:21:43,1632.99
R00001751,O00026172,P00473,Buyer remorse,2024-10-15 20:17:26,554.66
R00001752,O00026184,P00104,Wrong item,2025-01-08 10:25:57,1131.63
R00001753,O00026201,P00164,Not as described,2024-08-22 23:02:26,8350.81
R00001754,O00026222,P00058,Buyer remorse,2024-10-09 09:08:53,136380.57
R00001755,O00026241,P00278,Buyer remorse,2025-02-15 22:59:36,647.02
R00001756,O00026268,P00416,Wrong item,2024-09-15 08:30:06,4667.39
R00001757,O00026272,P00179,Buyer remorse,2025-05-02 16:12:29,1903.4
R00001758,O00026303,P00143,Not as described,2025-08-11 01:39:30,110135.27
R00001759,O00026320,P00184,Damaged,2025-01-25 21:54:44,4908.12
R00001760,O00026327,P00499,Buyer remorse,2025-05-30 04:03:33,2720.92
R00001761,O00026334,P00355,Not as described,2024-08-20 10:32:02,589.61
R00001762,O00026337,P00249,Damaged,2025-03-06 11:27:56,172438.17
R00001763,O00026384,P00399,Buyer remorse,2025-05-27 01:52:43,2494.38
R00001764,O00026392,P00794,Not as described,2025-08-19 14:46:35,1382.46
R00001765,O00026397,P00190,Damaged,2024-12-19 02:19:42,6239.56
R00001766,O00026403,P00404,Not as described,2025-07-22 10:17:05,4472.72
R00001767,O00026443,P00152,Buyer remorse,2025-06-07 00:48:16,722.39
R00001768,O00026452,P00042,Wrong item,2025-05-15 16:26:45,1602.32
R00001769,O00026453,P00029,Buyer remorse,2025-01-19 21:44:53,4690.81
R00001770,O00026455,P00368,Not as described,2025-03-21 07:53:09,1020.72
R00001771,O00026483,P00516,Wrong item,2024-09-23 03:01:18,334.96
R00001772,O00026484,P00704,Wrong item,2025-04-25 01:30:08,204639.57
R00001773,O00026507,P00239,Buyer remorse,2025-01-19 07:25:24,31717.28
R00001774,O00026515,P00690,Buyer remorse,2024-12-10 04:42:10,1550.23
R00001775,O00026518,P00742,Buyer remorse,2025-02-15 21:12:56,285048.79
R00001776,O00026521,P00648,Wrong item,2025-08-06 22:22:23,1221.27
R00001777,O00026553,P00565,Not as described,2025-05-24 09:00:11,459205.95
R00001778,O00026559,P00365,Damaged,2024-09-07 06:19:58,2747.19
R00001779,O00026562,P00438,Wrong item,2025-05-01 18:36:50,49219.64
R00001780,O00026615,P00704,Damaged,2025-07-04 06:35:33,2077.19
R00001781,O00026643,P00371,Buyer remorse,2025-03-16 19:25:54,2415.9
