order_id,customer_id,order_datetime,order_timezone,total_amount,currency,status,warehouse_id,shipping_delay_hours
O00004140,C02196,2025-02-14 06:21:18,America/Los_Angeles,14334.3,CAD,delivered,W002,6
O00004141,C03867,2024-08-31 07:23:45,America/New_York,2311.4,GBP,delivered,W007,9
O00004142,C01623,2024-09-29 03:52:43,Europe/Berlin,15754.27,CAD,delivered,W001,6
O00004143,C01810,2025-02-09 14:31:10,America/Los_Angeles,531530.88,JPY,delivered,W008,15
O00004144,C01519,2025-03-24 08:49:53,America/Los_Angeles,16777.95,AUD,delivered,W007,11
O00004145,C04671,2024-08-20 23:56:25,Europe/London,5670.39,AUD,cancelled,W006,5
O00004146,C02703,2024-11-03 14:09:48,Asia/Kolkata,9685.21,USD,delivered,W008,30
O00004147,C01686,2024-08-13 19:26:56,Asia/Singapore,282.33,CAD,cancelled,W008,15
O00004148,C00075,2025-01-15 17:14:02,Asia/Kolkata,3654.06,GBP,delivered,W006,13
O00004149,C02779,2025-03-27 10:35:34,Asia/Singapore,583536.64,INR,delivered,W007,11
O00004150,C00214,2024-08-20 13:39:40,Asia/Kolkata,1482.98,CAD,placed,W003,29
O00004151,C03103,2025-06-11 08:54:52,Europe/Berlin,1930283.86,JPY,delivered,W003,22
O00004152,C01181,2025-02-09 17:09:27,Asia/Singapore,6366.93,AUD,delivered,W001,20
O00004153,C00929,2025-04-17 01:09:05,America/New_York,373252.48,INR,shipped,W006,0
O00004154,C02300,2025-01-21 02:20:29,UTC,7065.05,EUR,returned,W003,1
O00004155,C01530,2024-12-24 18:16:59,Europe/Berlin,15242.97,USD,delivered,W007,0
O00004156,C04164,2025-06-06 12:33:12,America/New_York,25419.04,AUD,shipped,W005,24
O00004157,C03889,2024-09-16 07:25:56,Asia/Kolkata,7814.28,USD,shipped,W002,13
O00004158,C04326,2025-01-20 00:48:46,UTC,1085556.68,INR,delivered,W003,0
O00004159,C01168,2025-07-06 11:21:21,America/Los_Angeles,99593.32,INR,delivered,W001,6
O00004160,C04239,2025-01-10 01:17:57,Asia/Singapore,779.16,EUR,delivered,W005,19
O00004161,C04873,2024-10-05 18:22:23,UTC,1369441.16,JPY,returned,W008,0
O00004162,C04632,2024-10-31 08:31:59,America/New_York,25140.0,INR,delivered,W005,11
O00004163,C00181,2025-02-07 07:32:43,UTC,3146.94,CAD,delivered,W006,10
O00004164,C04590,2025-01-02 05:17:32,Europe/Berlin,146.7,CAD,delivered,W005,5
O00004165,C01061,2025-05-26 15:23:41,UTC,3561.46,USD,delivered,W007,6
O00004166,C02434,2025-07-14 04:39:57,Europe/London,4535.1,CAD,shipped,W004,8
O00004167,C00461,2024-11-11 11:25:25,Europe/London,8674.71,GBP,delivered,W008,15
O00004168,C01782,2025-01-12 17:38:24,Asia/Singapore,43289.17,INR,placed,W004,10
O00004169,C04207,2025-02-07 21:44:57,Europe/London,14122.52,CAD,delivered,W007,27
O00004170,C04708,2024-08-14 01:22:22,Europe/Berlin,604.34,USD,placed,W008,8
O00004171,C04253,2025-01-22 23:24:29,Asia/Kolkata,1830548.52,JPY,delivered,W002,0
O00004172,C00150,2025-04-21 04:45:31,Europe/Berlin,8647.28,GBP,returned,W001,16
O00004173,C03642,2024-10-31 09:40:27,Asia/Kolkata,20438.08,AUD,delivered,W005,22
O00004174,C04178,2025-02-13 15:34:45,America/New_York,1023689.72,JPY,returned,W006,8
O00004175,C02380,2025-06-28 18:42:23,Asia/Singapore,424057.5,INR,delivered,W002,8
O00004176,C04863,2025-05-25 14:37:12,UTC,1167701.47,JPY,placed,W006,2
O00004177,C04634,2025-08-07 11:54:23,America/Los_Angeles,4683.89,USD,shipped,W001,0
O00004178,C03943,2024-12-14 13:45:51,America/New_York,3860.13,GBP,shipped,W005,8
O00004179,C01117,2024-11-03 17:07:53,Europe/Berlin,3445.18,CAD,delivered,W005,0
O00004180,C04272,2025-02-01 19:28:44,America/New_York,572120.6,JPY,delivered,W007,6
O00004181,C03403,2024-08-16 01:45:59,UTC,1137474.17,INR,delivered,W005,19
O00004182,C03223,2025-06-27 20:04:25,Europe/London,4021.28,GBP,delivered,W002,18
O00004183,C03517,2025-06-11 17:13:41,UTC,4673.35,CAD,shipped,W001,25
O00004184,C01193,2025-02-21 11:15:00,UTC,3205.92,CAD,shipped,W006,11
O00004185,C03153,2025-07-14 20:27:40,Europe/Berlin,778923.34,INR,delivered,W001,0
O00004186,C03748,2024-12-14 17:05:40,America/Los_Angeles,11618.72,USD,returned,W003,18
O00004187,C00785,2025-05-05 20:02:57,America/New_York,7036.46,EUR,shipped,W006,15
O00004188,C04135,2024-10-02 13:52:52,Europe/Berlin,8266.54,CAD,delivered,W005,0
O00004189,C00948,2025-02-03 02:49:29,Asia/Singapore,4111.4,USD,delivered,W005,16
O00004190,C01654,2024-09-09 17:20:27,Europe/Berlin,2475.25,EUR,shipped,W007,11
O00004191,C00679,2025-05-13 20:06:56,Europe/London,2476189.69,JPY,shipped,W008,7
O00004192,C03289,2025-02-22 17:06:45,Asia/Singapore,746717.63,JPY,delivered,W006,3
O00004193,C01791,2025-04-20 07:03:19,Asia/Kolkata,3791.21,USD,placed,W003,21
O00004194,C02296,2025-01-07 10:03:02,America/Los_Angeles,15273.89,AUD,shipped,W002,0
O00004195,C02895,2025-03-22 01:11:49,UTC,14836.16,CAD,delivered,W001,19
O00004196,C03742,2025-05-26 06:10:48,Asia/Kolkata,2762.0,CAD,cancelled,W002,20
O00004197,C02871,2024-09-05 15:09:41,Asia/Singapore,806310.31,JPY,returned,W003,8
O00004198,C02777,2025-02-03 20:03:07,America/Los_Angeles,1389.42,CAD,delivered,W006,6
O00004199,C03203,2025-02-13 22:05:39,Europe/Berlin,2337550.0,JPY,delivered,W003,20
O00004200,C01410,2025-07-18 06:27:33,Asia/Singapore,1341398.52,JPY,shipped,W007,14
O00004201,C00481,2025-02-12 11:26:06,UTC,7695.03,USD,delivered,W002,21
O00004202,C02523,2024-10-15 15:19:39,Europe/London,7732.53,CAD,shipped,W001,29
O00004203,C03827,2024-09-01 15:43:00,America/Los_Angeles,14906.95,AUD,shipped,W005,11
O00004204,C03313,2025-08-08 02:07:45,Europe/London,6582.69,USD,delivered,W008,12
O00004205,C00894,2025-01-07 11:39:56,America/New_York,18938.5,AUD,shipped,W005,22
O00004206,C02109,2025-02-22 17:12:17,Europe/Berlin,10868.58,AUD,delivered,W003,0
O00004207,C02503,2024-11-06 06:18:29,Asia/Singapore,6540.33,USD,delivered,W006,1
O00004208,C02751,2025-02-24 01:50:28,Asia/Kolkata,861.9,AUD,delivered,W008,15
O00004209,C04413,2025-04-14 22:12:12,America/New_York,12799.0,EUR,shipped,W005,28
O00004210,C01606,2024-11-07 08:49:13,Europe/London,136.44,USD,cancelled,W004,26
O00004211,C02446,2025-01-24 02:45:34,Europe/Berlin,1460601.45,JPY,returned,W002,20
O00004212,C02595,2025-02-06 21:52:20,Europe/Berlin,15400.37,GBP,shipped,W002,31
O00004213,C00308,2024-09-20 18:27:52,America/New_York,3485.44,EUR,shipped,W005,10
O00004214,C04747,2024-08-31 17:33:05,UTC,3803.4,EUR,delivered,W008,22
O00004215,C02775,2025-04-19 01:11:44,Europe/London,16251.08,AUD,delivered,W006,12
O00004216,C01300,2025-07-25 01:53:10,Europe/Berlin,8222.02,USD,delivered,W005,12
O00004217,C03651,2025-06-22 18:31:37,America/New_York,416630.88,JPY,delivered,W002,0
O00004218,C03791,2025-06-26 10:37:27,UTC,14565.48,USD,returned,W001,15
O00004219,C00053,2024-12-10 14:21:02,UTC,5264.57,EUR,delivered,W008,0
O00004220,C04117,2025-02-20 11:10:21,UTC,1212030.86,JPY,delivered,W007,7
O00004221,C03593,2024-11-03 09:36:59,America/New_York,503598.54,JPY,shipped,W002,0
O00004222,C02932,2025-05-20 02:01:07,Asia/Singapore,9975.18,EUR,delivered,W007,19
O00004223,C04673,2025-03-06 18:14:10,Europe/London,700.44,CAD,delivered,W002,0
O00004224,C03474,2024-12-11 15:26:23,Asia/Singapore,173280.0,INR,delivered,W005,27
O00004225,C00827,2024-08-19 09:47:24,America/New_York,7580.02,USD,delivered,W005,10
O00004226,C03089,2024-11-14 14:10:38,Europe/Berlin,7381.94,USD,shipped,W004,10
O00004227,C01625,2025-03-02 20:57:22,Europe/London,15543.67,CAD,delivered,W002,1
O00004228,C03551,2025-04-26 10:51:23,Asia/Kolkata,7556.87,USD,delivered,W008,33
O00004229,C04009,2025-02-21 21:36:48,Europe/London,1694491.17,JPY,delivered,W003,13
O00004230,C04092,2024-08-25 06:10:43,Asia/Kolkata,1031635.28,JPY,shipped,W005,8
O00004231,C00633,2024-08-15 08:34:23,Asia/Kolkata,62.4,AUD,delivered,W004,0
O00004232,C01613,2024-10-19 14:24:34,America/Los_Angeles,4444.72,GBP,delivered,W005,9
O00004233,C01192,2024-12-24 13:43:33,Europe/Berlin,5100.33,GBP,delivered,W008,21
O00004234,C03825,2025-05-28 18:55:31,Asia/Kolkata,72211.76,JPY,delivered,W006,3
O00004235,C00067,2025-03-20 16:00:35,Asia/Singapore,15328.54,AUD,delivered,W002,12
O00004236,C04859,2025-01-12 20:14:44,America/Los_Angeles,1603879.43,JPY,delivered,W005,20
O00004237,C04719,2025-04-02 11:59:33,Europe/London,437234.98,INR,delivered,W002,9
O00004238,C04442,2024-11-02 06:40:25,Europe/London,3335.86,USD,delivered,W008,15
O00004239,C01802,2025-04-10 13:50:52,Asia/Kolkata,732938.33,INR,delivered,W003,0
O00004240,C04410,2024-09-11 17:11:46,Europe/Berlin,7872.8,CAD,delivered,W008,13
O00004241,C01074,2024-08-20 01:33:33,Asia/Singapore,9789.22,AUD,delivered,W001,29
O00004242,C02805,2025-02-04 16:47:08,Asia/Kolkata,2995.5,AUD,shipped,W004,15
O00004243,C04616,2025-07-03 17:12:16,America/Los_Angeles,3038930.87,JPY,shipped,W003,13
O00004244,C00084,2025-07-17 13:12:10,America/Los_Angeles,18574.84,CAD,shipped,W001,10
O00004245,C01562,2025-05-12 06:58:54,Asia/Singapore,4701.0,USD,shipped,W005,18
O00004246,C00363,2025-06-17 07:19:27,America/New_York,868320.01,INR,shipped,W002,16
O00004247,C00721,2025-05-21 13:34:46,Asia/Kolkata,8791.97,USD,shipped,W002,7
O00004248,C03498,2024-12-16 04:45:23,America/Los_Angeles,22522.19,AUD,delivered,W008,4
O00004249,C03015,2025-08-09 18:40:40,America/New_York,8204.3,AUD,delivered,W004,2
O00004250,C00395,2024-09-21 18:02:13,Europe/London,10236.93,AUD,delivered,W005,19
O00004251,C01936,2024-12-18 20:34:55,America/New_York,268804.17,INR,placed,W008,13
O00004252,C00077,2024-08-20 07:13:04,UTC,6087.9,AUD,shipped,W005,17
O00004253,C04096,2025-02-12 08:00:24,Asia/Singapore,13906.03,AUD,returned,W008,33
O00004254,C04949,2025-05-04 11:13:51,America/Los_Angeles,1249715.83,INR,returned,W001,11
O00004255,C01801,2025-02-02 16:56:27,America/Los_Angeles,1170297.5,INR,delivered,W007,0
O00004256,C02561,2025-02-28 19:03:52,Asia/Kolkata,818.24,USD,shipped,W006,0
O00004257,C02534,2025-02-25 07:36:39,Asia/Kolkata,999488.23,JPY,cancelled,W006,0
O00004258,C04197,2025-04-09 11:25:30,Europe/London,6496.38,GBP,delivered,W006,15
O00004259,C03081,2025-06-11 17:48:04,Europe/Berlin,358835.28,JPY,delivered,W002,10
O00004260,C00963,2024-10-19 17:15:23,Europe/London,14194.46,CAD,returned,W001,15
O00004261,C01181,2024-10-23 06:37:48,Asia/Singapore,6766.57,EUR,delivered,W005,6
O00004262,C00635,2024-09-13 11:48:26,UTC,761169.99,INR,shipped,W002,13
O00004263,C03394,2025-05-20 00:18:26,Asia/Kolkata,11148.88,CAD,shipped,W005,2
O00004264,C00248,2025-01-03 03:51:38,Asia/Singapore,115027.5,INR,delivered,W008,19
O00004265,C01337,2024-08-17 13:58:08,America/Los_Angeles,19414.25,CAD,delivered,W004,9
O00004266,C04463,2024-12-26 12:47:07,America/New_York,46.56,EUR,delivered,W003,14
O00004267,C00763,2025-07-28 11:48:13,Asia/Kolkata,8387.06,GBP,delivered,W007,0
O00004268,C00182,2024-12-11 12:28:36,Europe/Berlin,3676.11,USD,delivered,W001,5
O00004269,C03044,2025-01-21 08:57:39,Europe/Berlin,5263.76,GBP,delivered,W001,14
O00004270,C01181,2025-08-06 10:55:17,Asia/Singapore,1081841.66,INR,delivered,W006,16
O00004271,C01145,2025-03-08 18:10:28,UTC,281894.11,JPY,delivered,W008,0
O00004272,C00899,2025-01-11 05:09:17,Europe/London,471279.41,JPY,returned,W006,1
O00004273,C00919,2024-11-09 07:32:52,UTC,22330.0,CAD,delivered,W002,0
O00004274,C01776,2024-09-02 06:11:00,America/Los_Angeles,9701.45,EUR,delivered,W003,19
O00004275,C04148,2025-05-31 12:12:35,UTC,15318.97,CAD,delivered,W005,7
O00004276,C04387,2024-11-15 21:48:08,America/Los_Angeles,8390.34,EUR,delivered,W001,19
O00004277,C02671,2025-03-03 05:33:27,Europe/London,220439.17,INR,shipped,W001,27
O00004278,C03904,2025-05-20 13:19:13,UTC,226486.77,JPY,delivered,W007,7
O00004279,C03827,2024-12-11 06:32:26,America/Los_Angeles,5939.85,GBP,shipped,W006,12
O00004280,C00211,2024-12-16 03:30:40,Asia/Singapore,10006.0,USD,delivered,W007,11
O00004281,C00720,2024-09-27 20:28:42,Asia/Kolkata,3493.74,GBP,delivered,W002,1
O00004282,C04633,2025-06-30 06:20:38,America/Los_Angeles,16678.69,EUR,delivered,W006,22
O00004283,C00011,2024-10-19 14:29:25,Europe/Berlin,6813.88,CAD,shipped,W004,12
O00004284,C01623,2025-03-27 14:54:17,Europe/Berlin,317.19,CAD,delivered,W006,16
O00004285,C00618,2024-11-18 10:08:37,Europe/London,14223.44,AUD,shipped,W007,10
O00004286,C01781,2025-04-04 07:01:39,America/Los_Angeles,11226.02,USD,delivered,W004,26
O00004287,C02748,2025-02-27 11:54:52,America/New_York,460574.17,INR,delivered,W008,16
O00004288,C03751,2025-01-24 07:55:44,America/Los_Angeles,21086.9,AUD,shipped,W004,11
O00004289,C03081,2024-08-26 12:16:16,Europe/Berlin,1221.96,GBP,delivered,W006,13
O00004290,C01280,2025-03-09 19:02:18,America/Los_Angeles,9689.69,EUR,shipped,W002,17
O00004291,C04572,2025-07-08 06:27:56,America/New_York,8619.65,AUD,shipped,W001,9
O00004292,C03282,2025-07-12 22:58:57,America/New_York,10103.88,CAD,placed,W003,11
O00004293,C04945,2024-12-13 02:36:45,Europe/Berlin,2737.15,EUR,shipped,W004,0
O00004294,C00509,2024-10-05 07:30:51,Europe/London,247986.66,INR,delivered,W003,17
O00004295,C00446,2024-10-02 03:44:34,UTC,13488.35,CAD,cancelled,W004,16
O00004296,C02828,2025-04-23 06:11:34,Asia/Singapore,4107.07,USD,shipped,W005,12
O00004297,C03497,2024-11-11 10:04:24,Asia/Kolkata,392609.18,INR,shipped,W003,0
O00004298,C04228,2024-09-11 08:28:16,Europe/Berlin,738118.3,INR,shipped,W007,24
O00004299,C01165,2025-05-14 19:52:48,America/New_York,207367.51,INR,delivered,W001,2
O00004300,C01188,2025-06-25 17:22:30,Asia/Kolkata,1890.43,CAD,delivered,W008,15
O00004301,C02578,2024-11-29 06:27:14,America/Los_Angeles,9892.36,CAD,delivered,W007,0
O00004302,C02247,2024-12-08 05:40:25,America/New_York,12996.35,CAD,delivered,W002,16
O00004303,C04904,2024-12-13 17:09:42,America/New_York,9383.38,GBP,shipped,W008,8
O00004304,C04957,2025-06-09 20:59:28,America/New_York,12266.84,GBP,delivered,W003,32
O00004305,C02712,2025-07-24 19:59:05,UTC,13692.97,AUD,delivered,W007,9
O00004306,C02606,2025-08-02 14:51:56,America/New_York,1080.2,EUR,delivered,W008,26
O00004307,C03345,2025-01-10 03:39:18,Asia/Singapore,6485.88,GBP,delivered,W007,0
O00004308,C00857,2024-12-26 06:02:01,America/New_York,9779.22,GBP,shipped,W008,19
O00004309,C01244,2025-04-22 13:10:31,Europe/London,857058.82,JPY,delivered,W007,43
O00004310,C02272,2024-09-04 08:25:48,UTC,6265.06,AUD,delivered,W008,10
O00004311,C01791,2024-10-31 03:00:42,Asia/Kolkata,7955.11,EUR,delivered,W004,9
O00004312,C00816,2025-08-07 00:55:40,Asia/Kolkata,610894.12,JPY,delivered,W006,18
O00004313,C04640,2025-05-26 00:07:28,Asia/Kolkata,8702.87,CAD,delivered,W003,16
O00004314,C02665,2024-11-22 05:01:59,UTC,1263798.54,JPY,delivered,W005,6
O00004315,C04178,2025-06-04 23:39:48,America/New_York,1643067.64,JPY,delivered,W003,16
O00004316,C00032,2025-01-10 13:32:12,Asia/Kolkata,4161.55,GBP,delivered,W007,1
O00004317,C04178,2025-06-28 02:44:41,America/New_York,195214.71,JPY,delivered,W002,16
O00004318,C02565,2025-04-24 14:43:27,Asia/Singapore,11111.04,CAD,placed,W007,5
O00004319,C04132,2025-06-17 13:24:42,UTC,1504194.08,JPY,delivered,W008,11
O00004320,C00741,2025-02-18 15:14:08,Asia/Kolkata,32695.9,CAD,cancelled,W001,6
O00004321,C02991,2024-12-17 22:50:22,Europe/London,4216.8,CAD,shipped,W001,23
O00004322,C01374,2024-09-18 10:49:12,Europe/Berlin,16331.52,GBP,delivered,W002,18
O00004323,C00035,2025-06-24 22:52:17,Europe/London,16666.0,EUR,delivered,W008,4
O00004324,C02049,2025-03-05 22:41:25,UTC,2220.66,AUD,shipped,W002,16
O00004325,C02209,2025-02-03 23:41:38,Asia/Singapore,11247.98,GBP,shipped,W008,10
O00004326,C00310,2024-11-30 04:08:42,UTC,1979.88,GBP,delivered,W008,0
O00004327,C03927,2025-02-17 12:44:56,America/New_York,15000.27,AUD,placed,W005,7
O00004328,C01531,2025-08-10 09:55:30,America/Los_Angeles,545.36,EUR,shipped,W003,3
O00004329,C01793,2025-06-02 11:39:47,Asia/Singapore,2958.34,EUR,delivered,W007,27
O00004330,C02195,2025-02-17 07:57:10,Europe/London,411205.88,JPY,delivered,W001,20
O00004331,C01504,2024-09-14 12:10:53,UTC,560112.51,INR,delivered,W005,18
O00004332,C04674,2024-09-03 19:59:59,UTC,825070.82,INR,delivered,W006,0
O00004333,C04750,2025-01-27 20:11:27,Asia/Singapore,1625969.1,JPY,delivered,W001,22
O00004334,C04041,2024-10-25 21:18:46,Europe/London,7386.93,AUD,shipped,W006,1
O00004335,C01022,2025-04-22 10:06:21,Asia/Singapore,522.14,CAD,cancelled,W002,5
O00004336,C04461,2025-03-16 06:09:16,Asia/Singapore,632.46,CAD,delivered,W005,14
O00004337,C03882,2024-12-28 19:34:32,UTC,1891860.02,INR,shipped,W007,3
O00004338,C04176,2025-02-26 17:44:46,America/New_York,8943.01,CAD,delivered,W005,5
O00004339,C00851,2025-03-03 21:16:02,Asia/Singapore,11925.55,USD,returned,W001,11
O00004340,C00581,2024-09-29 22:21:12,UTC,19878.52,EUR,shipped,W007,27
O00004341,C00051,2025-04-05 02:13:47,UTC,74345.01,INR,delivered,W006,6
O00004342,C00885,2025-05-11 08:19:48,UTC,4388.94,AUD,delivered,W001,24
O00004343,C00180,2024-09-02 17:42:50,America/Los_Angeles,2045191.21,JPY,delivered,W002,7
O00004344,C03598,2025-02-25 15:06:39,UTC,9179.4,GBP,delivered,W008,9
O00004345,C04337,2025-02-14 03:29:48,Europe/London,7065.44,AUD,shipped,W004,4
O00004346,C01526,2025-02-13 23:51:42,Asia/Kolkata,7122.03,EUR,placed,W006,0
O00004347,C02957,2024-12-20 18:28:45,Asia/Singapore,17153.34,CAD,shipped,W003,0
O00004348,C01047,2025-03-29 04:48:37,Asia/Kolkata,21364.04,AUD,delivered,W005,0
O00004349,C04227,2025-05-27 00:32:19,UTC,902693.34,INR,delivered,W001,7
O00004350,C03201,2025-01-25 10:15:40,America/Los_Angeles,3486.11,AUD,delivered,W003,7
O00004351,C02477,2024-08-19 08:02:55,America/Los_Angeles,354227.93,JPY,shipped,W008,14
O00004352,C02436,2025-03-25 14:15:37,Asia/Kolkata,19834.74,USD,delivered,W006,15
O00004353,C01019,2024-08-28 00:12:00,Asia/Kolkata,723.06,USD,delivered,W005,20
O00004354,C01196,2025-01-13 07:30:27,Asia/Kolkata,286760.0,INR,shipped,W006,32
O00004355,C03338,2024-12-20 17:27:36,America/Los_Angeles,9214.16,USD,delivered,W007,14
O00004356,C02776,2025-08-06 23:10:39,Asia/Kolkata,4697.48,GBP,delivered,W002,4
O00004357,C03014,2025-06-06 02:39:34,Asia/Singapore,836772.06,JPY,delivered,W007,10
O00004358,C01681,2025-05-27 00:50:39,Europe/London,7206.98,GBP,placed,W008,7
O00004359,C03073,2025-07-18 08:02:58,America/New_York,2120.66,CAD,shipped,W002,25
O00004360,C02221,2024-11-27 18:41:50,Asia/Singapore,18310.15,AUD,delivered,W005,4
O00004361,C00924,2024-09-13 15:33:04,America/New_York,609096.68,INR,delivered,W001,13
O00004362,C01957,2025-05-21 08:32:49,Europe/London,13497.44,AUD,delivered,W007,7
O00004363,C03018,2024-10-30 00:13:38,Europe/London,944349.17,INR,delivered,W001,0
O00004364,C01495,2025-08-11 09:34:39,UTC,306077.95,JPY,delivered,W001,25
O00004365,C03809,2025-08-06 02:30:50,Asia/Kolkata,5739.36,USD,delivered,W002,14
O00004366,C00925,2025-02-16 16:11:58,Europe/Berlin,20526.87,CAD,delivered,W003,17
O00004367,C01481,2024-10-15 09:30:08,America/Los_Angeles,289040.83,INR,delivered,W004,15
O00004368,C02836,2025-08-09 08:45:16,America/Los_Angeles,5030.34,USD,delivered,W005,24
O00004369,C02136,2025-02-08 13:04:33,Asia/Kolkata,5169.27,CAD,placed,W008,24
O00004370,C01816,2024-10-02 15:01:22,Asia/Kolkata,11007.97,EUR,delivered,W008,19
O00004371,C04954,2025-03-19 08:04:31,Europe/Berlin,1385.97,EUR,delivered,W001,4
O00004372,C01134,2025-07-10 03:33:36,Asia/Singapore,7869.76,USD,delivered,W003,16
O00004373,C04276,2025-06-25 22:58:35,America/New_York,2757.33,EUR,delivered,W004,14
O00004374,C01867,2025-02-11 00:29:31,Asia/Singapore,1136.78,USD,delivered,W002,23
O00004375,C01805,2024-12-14 16:39:31,America/Los_Angeles,673969.99,INR,delivered,W005,16
O00004376,C04167,2025-06-30 08:22:16,Asia/Kolkata,4621.11,GBP,delivered,W001,3
O00004377,C03923,2024-11-08 05:27:55,America/New_York,5932.95,EUR,delivered,W008,11
O00004378,C03837,2025-03-03 11:01:48,America/Los_Angeles,1061025.0,INR,shipped,W006,20
O00004379,C01391,2025-02-19 02:40:27,Europe/Berlin,6864.15,CAD,delivered,W006,0
O00004380,C04438,2025-03-26 07:17:33,America/New_York,1764.46,CAD,delivered,W002,32
O00004381,C04278,2025-06-18 21:25:24,Europe/Berlin,2065622.07,JPY,shipped,W003,19
O00004382,C00098,2024-08-19 09:52:31,Europe/Berlin,10867.84,USD,delivered,W005,9
O00004383,C02931,2025-04-20 15:20:10,America/New_York,606344.17,INR,delivered,W005,9
O00004384,C01326,2024-09-14 17:41:52,UTC,7063.66,CAD,shipped,W003,18
O00004385,C00692,2025-04-18 16:15:56,Europe/London,595989.68,JPY,placed,W008,15
O00004386,C04540,2025-02-02 08:50:39,UTC,668431.67,INR,shipped,W006,15
O00004387,C00653,2025-04-21 13:29:33,Asia/Singapore,559954.17,INR,shipped,W004,19
O00004388,C04624,2024-11-03 12:11:44,Europe/Berlin,5624.94,AUD,shipped,W003,0
O00004389,C04723,2024-10-02 00:54:58,America/Los_Angeles,9318.08,GBP,returned,W005,16
O00004390,C03100,2025-06-24 16:33:06,Europe/Berlin,4883.01,EUR,delivered,W007,14
O00004391,C00610,2024-12-27 06:56:28,America/Los_Angeles,19245.81,USD,delivered,W006,0
O00004392,C01236,2025-05-25 20:52:18,UTC,35.32,CAD,placed,W007,6
O00004393,C00333,2025-06-15 13:23:14,Asia/Kolkata,26588.48,AUD,delivered,W006,0
O00004394,C01517,2025-06-10 04:57:58,UTC,705483.34,INR,shipped,W002,11
O00004395,C04110,2024-10-20 19:49:42,Asia/Kolkata,17739.65,AUD,delivered,W008,8
O00004396,C04207,2025-01-12 15:53:08,Europe/London,4352.99,EUR,shipped,W003,6
O00004397,C01712,2025-01-12 21:40:17,UTC,6526.24,EUR,delivered,W006,0
O00004398,C00383,2025-03-01 03:24:44,Europe/Berlin,2405.38,EUR,delivered,W001,4
O00004399,C04356,2024-10-16 09:35:21,Europe/Berlin,188402.49,INR,delivered,W004,0
O00004400,C04668,2025-01-28 00:03:02,Asia/Singapore,399.94,EUR,delivered,W001,25
